TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_original,Location_original,Channel_original,CustomerOccupation_original,cluster_id
609.52,78.0,169.0,1.0,3485.03,Debit,Washington,ATM,Retired,0
859.3,78.0,68.0,1.0,1146.7800000000002,Credit,Colorado Springs,Branch,Retired,1
100.00999999999999,50.0,63.0,1.0,6393.12,Debit,Philadelphia,ATM,Doctor,1
28.78000000000003,40.0,51.0,1.0,680.5500000000002,Credit,Tucson,Online,Doctor,1
111.07999999999998,70.0,83.0,1.0,7037.34,Debit,Chicago,Online,Doctor,1
470.96,69.0,124.0,2.0,12991.03,Credit,Indianapolis,Online,Doctor,1
52.22999999999999,28.0,96.0,1.0,105.01000000000022,Credit,San Francisco,Branch,Student,1
78.62,32.0,52.0,1.0,1360.85,Debit,Oklahoma City,Branch,Doctor,1
47.78999999999999,25.0,37.0,1.0,1649.92,Debit,Denver,Branch,Student,1
333.97,52.0,45.0,1.0,5237.36,Debit,Fresno,Branch,Doctor,1
30.870000000000005,33.0,295.0,1.0,14348.65,Debit,Fresno,ATM,Doctor,0
710.43,67.0,115.0,1.0,5625.55,Debit,San Diego,Online,Retired,1
220.23,41.0,47.999999999999986,1.0,3438.02,Debit,Milwaukee,ATM,Engineer,1
27.28000000000003,29.0,96.0,1.0,10668.24,Debit,Atlanta,ATM,Doctor,1
101.51999999999998,49.0,98.0,1.0,2018.9,Debit,Tucson,ATM,Engineer,1
162.65,59.0,147.0,1.0,9500.95,Debit,New York,ATM,Engineer,0
10.519999999999982,55.0,30.0,1.0,2472.99,Debit,Kansas City,ATM,Retired,1
270.72,38.0,37.0,1.0,6522.47,Debit,Los Angeles,Branch,Doctor,1
202.34,20.0,134.0,1.0,1223.4499999999998,Debit,New York,Online,Student,0
247.58,39.0,152.0,1.0,778.7399999999998,Debit,San Antonio,ATM,Engineer,0
686.17,61.0,96.0,1.0,2246.15,Debit,Denver,ATM,Retired,1
359.65,25.0,289.0,1.0,219.52999999999975,Credit,Jacksonville,Online,Student,0
109.91,38.0,90.0,1.0,12896.06,Debit,Seattle,Branch,Doctor,1
215.72,30.0,137.0,1.0,8697.11,Credit,Columbus,Branch,Engineer,0
490.76,66.0,156.0,1.0,6414.11,Debit,Columbus,Online,Retired,0
224.28,64.0,68.0,1.0,5767.51,Debit,Chicago,Online,Retired,1
614.03,68.0,51.0,1.0,2815.86,Debit,Dallas,ATM,Retired,1
608.79,55.0,157.0,1.0,2991.17,Debit,Fort Worth,Online,Engineer,0
186.55,48.0,288.0,1.0,224.64999999999964,Debit,Philadelphia,Branch,Engineer,0
840.1600000000001,20.0,68.0,1.0,1236.7600000000002,Credit,Colorado Springs,Branch,Student,1
203.34,60.0,66.0,1.0,13586.99,Debit,Phoenix,ATM,Doctor,1
90.88,26.0,284.0,1.0,7117.35,Debit,Colorado Springs,ATM,Engineer,0
60.110000000000014,61.0,122.0,1.0,7235.87,Credit,Albuquerque,Branch,Retired,1
393.92,72.0,47.0,1.0,7318.64,Debit,Memphis,Branch,Retired,1
19.389999999999986,43.0,45.0,1.0,9847.6,Debit,Colorado Springs,ATM,Doctor,1
557.41,80.0,49.0,1.0,2968.75,Credit,Washington,Online,Retired,1
57.07000000000002,31.0,99.0,1.0,9323.71,Credit,Boston,Online,Doctor,1
395.27,18.0,167.0,1.0,1764.08,Credit,Miami,Online,Student,0
289.05,75.0,116.0,1.0,5683.49,Debit,New York,ATM,Retired,1
46.110000000000014,33.0,233.0,1.0,5225.73,Debit,San Francisco,Online,Doctor,0
335.5,63.0,47.0,1.0,6445.4,Debit,Sacramento,ATM,Retired,1
388.07,24.0,68.0,1.0,289.71000000000004,Debit,Seattle,Online,Student,1
520.86,51.0,66.0,1.0,9200.74,Credit,Sacramento,Online,Engineer,1
787.41,25.0,39.0,1.0,300.8699999999999,Debit,Memphis,Online,Student,1
31.69999999999999,48.0,121.0,1.0,743.8999999999996,Credit,Raleigh,ATM,Doctor,1
22.30000000000001,21.0,90.0,1.0,1200.35,Debit,Philadelphia,ATM,Student,1
203.12,56.0,181.0,1.0,1562.3900000000003,Debit,San Jose,ATM,Retired,0
315.94,49.0,172.0,1.0,7719.71,Credit,Raleigh,Branch,Doctor,0
192.23,54.0,39.0,3.0,2610.67,Debit,Albuquerque,Online,Engineer,2
1510.71,66.0,51.0,1.0,2060.02,Debit,Oklahoma City,Online,Retired,1
0.2599999999999909,20.0,173.0,1.0,1833.67,Debit,Oklahoma City,Online,Student,0
210.77,71.0,161.0,1.0,5396.65,Debit,Mesa,ATM,Retired,0
406.65,57.0,107.0,1.0,12995.7,Debit,Mesa,ATM,Doctor,1
422.9,40.0,111.0,1.0,7616.43,Debit,Tucson,ATM,Engineer,1
20.620000000000005,35.0,225.0,1.0,12500.8,Credit,Philadelphia,ATM,Doctor,0
174.39,19.0,36.0,1.0,1127.0800000000004,Debit,San Francisco,ATM,Student,1
7.860000000000014,76.0,91.0,1.0,3621.98,Credit,Sacramento,Branch,Retired,1
61.97999999999996,49.0,44.0,1.0,5212.28,Debit,Denver,Online,Engineer,1
54.849999999999994,58.0,40.000000000000014,1.0,2727.45,Credit,San Francisco,Branch,Retired,1
204.7,49.0,95.0,5.0,5117.03,Debit,Oklahoma City,Branch,Doctor,2
16.55000000000001,26.0,159.0,1.0,6089.79,Debit,Tucson,Branch,Engineer,0
91.32,58.0,77.0,1.0,2618.1,Debit,Milwaukee,Branch,Engineer,1
195.49,31.0,212.0,1.0,11988.12,Debit,Memphis,ATM,Doctor,0
49.620000000000005,55.0,111.0,1.0,3841.42,Debit,Portland,ATM,Engineer,1
487.16,28.0,84.0,1.0,321.21000000000004,Credit,Los Angeles,Branch,Student,1
405.6,37.0,44.0,1.0,9754.73,Debit,Tucson,Online,Engineer,1
512.95,57.0,143.0,1.0,9584.52,Debit,Columbus,Branch,Engineer,0
345.94,31.0,163.0,1.0,7624.56,Debit,Portland,ATM,Doctor,0
356.56,47.0,52.0,1.0,2485.73,Debit,New York,Online,Engineer,1
10.310000000000002,36.0,280.0,1.0,2137.9,Debit,Louisville,Online,Engineer,0
211.69,30.0,111.0,1.0,6412.85,Debit,Atlanta,Branch,Doctor,1
221.49,23.0,196.0,1.0,707.25,Credit,Oklahoma City,Branch,Student,0
278.23,48.0,83.0,1.0,8300.54,Debit,Fresno,Online,Engineer,1
116.88,45.0,263.0,1.0,7717.34,Debit,Memphis,ATM,Doctor,0
328.77,39.0,247.0,1.0,6967.03,Credit,San Diego,Online,Doctor,0
77.53,54.0,55.0,1.0,5158.6,Debit,Louisville,Branch,Retired,1
421.74,67.0,103.0,1.0,12031.14,Debit,San Jose,Online,Doctor,1
313.69,73.0,152.0,1.0,7093.68,Debit,Oklahoma City,Branch,Retired,0
411.72,29.0,153.0,1.0,8539.86,Debit,Washington,Branch,Doctor,0
508.73,59.0,89.0,1.0,7640.57,Debit,Chicago,Branch,Retired,1
153.08,24.0,201.0,1.0,1292.21,Debit,Omaha,ATM,Student,0
23.00999999999999,63.0,166.0,1.0,5958.75,Debit,Las Vegas,Branch,Retired,0
69.28,25.0,129.0,1.0,708.7399999999998,Debit,Los Angeles,Online,Student,0
51.25000000000003,28.0,66.0,1.0,1744.4,Credit,Austin,Branch,Student,1
407.65,25.0,263.0,1.0,273.77999999999975,Debit,Denver,ATM,Student,0
459.25,25.0,59.0,1.0,130.76000000000022,Debit,Tucson,Branch,Student,1
301.56,49.0,118.0,1.0,10389.6,Debit,Seattle,Branch,Doctor,1
17.670000000000016,63.0,91.0,1.0,1048.1800000000003,Debit,San Diego,Online,Doctor,1
5.2900000000000205,32.0,132.0,1.0,12896.68,Credit,San Francisco,Online,Doctor,0
401.37,43.0,251.0,1.0,8208.54,Debit,Los Angeles,Branch,Engineer,0
145.4,38.0,24.0,1.0,5244.49,Debit,Tucson,Online,Engineer,1
556.34,37.0,46.0,1.0,11935.14,Debit,Seattle,Online,Doctor,1
34.31,24.0,251.0,1.0,1484.7600000000002,Debit,Philadelphia,ATM,Student,0
780.59,23.0,145.0,1.0,6513.34,Credit,Tucson,Online,Student,0
282.65,35.0,161.0,1.0,13801.15,Debit,Fort Worth,ATM,Doctor,0
305.27,68.0,147.0,1.0,12958.65,Debit,Las Vegas,Online,Doctor,0
185.81,32.0,116.0,1.0,9588.71,Debit,Austin,Online,Doctor,1
66.00999999999999,49.0,179.0,1.0,3475.99,Debit,Milwaukee,Online,Engineer,0
447.95,29.0,75.0,1.0,7544.4,Debit,Tucson,Branch,Engineer,1
279.3,19.0,47.999999999999986,1.0,1193.6099999999992,Debit,Oklahoma City,ATM,Student,1
26.75,33.0,27.0,1.0,12063.77,Debit,Indianapolis,Online,Doctor,1
611.15,27.0,121.0,1.0,892.8299999999999,Debit,Detroit,ATM,Student,1
275.2,54.0,81.0,1.0,1230.12,Debit,New York,Online,Engineer,1
427.79,18.0,189.0,1.0,1479.67,Debit,San Jose,Branch,Student,0
469.13,54.0,139.0,1.0,1265.2799999999997,Credit,San Antonio,ATM,Doctor,0
102.81,76.0,47.0,1.0,3228.87,Debit,Seattle,Branch,Retired,1
22.610000000000014,19.0,145.0,1.0,1111.67,Debit,Seattle,Online,Student,0
68.28,56.0,293.0,1.0,3213.16,Debit,Boston,Online,Engineer,0
33.64999999999998,63.0,146.0,1.0,12719.93,Credit,New York,Online,Doctor,0
362.68,63.0,137.0,1.0,2040.77,Credit,Miami,ATM,Retired,0
73.23000000000002,20.0,172.0,1.0,1309.85,Debit,San Francisco,Branch,Student,0
654.49,25.0,104.0,1.0,164.60999999999967,Credit,Austin,Online,Student,1
18.560000000000002,49.0,161.0,1.0,4230.37,Credit,Memphis,Branch,Engineer,0
389.05,27.0,41.0,1.0,761.0,Debit,Dallas,ATM,Student,1
7.3799999999999955,67.0,105.0,1.0,2923.83,Debit,Houston,Online,Retired,1
109.48000000000002,61.0,93.0,1.0,7372.47,Debit,Baltimore,Online,Retired,1
66.91,39.0,85.0,1.0,871.1000000000004,Debit,Seattle,ATM,Doctor,1
335.48,45.0,155.0,1.0,3023.16,Debit,Oklahoma City,Branch,Engineer,0
38.139999999999986,19.0,174.0,1.0,1119.21,Debit,Albuquerque,Online,Student,0
1076.98,60.0,173.0,1.0,11833.73,Debit,Detroit,Branch,Doctor,0
360.02,68.0,68.0,1.0,6400.59,Debit,Dallas,Online,Retired,1
567.71,63.0,80.0,1.0,13884.24,Debit,Memphis,Online,Doctor,1
218.19,19.0,185.0,1.0,620.8299999999999,Debit,Austin,ATM,Student,0
209.99,19.0,40.000000000000014,1.0,1938.0100000000002,Debit,Denver,ATM,Student,1
11.019999999999982,19.0,280.0,1.0,964.79,Debit,Tucson,Branch,Student,0
83.43,56.0,109.0,1.0,1870.1599999999999,Debit,New York,Online,Retired,1
344.97,34.0,106.0,1.0,5577.94,Debit,Austin,Online,Doctor,1
172.29000000000002,36.0,283.0,1.0,8700.8,Debit,El Paso,ATM,Engineer,0
195.54,60.0,255.0,1.0,2794.66,Debit,Omaha,Online,Retired,0
101.23000000000005,45.0,87.0,1.0,6169.71,Debit,Colorado Springs,Online,Engineer,1
180.46,25.0,34.0,1.0,831.75,Debit,Fresno,ATM,Student,1
692.55,53.0,109.0,1.0,2451.56,Debit,Charlotte,Branch,Retired,1
147.31,34.0,92.0,1.0,13625.52,Credit,Mesa,Online,Doctor,1
107.48000000000002,20.0,103.0,1.0,1379.3900000000003,Debit,Los Angeles,Branch,Student,1
1831.02,62.0,83.0,1.0,11498.01,Credit,Columbus,Online,Doctor,1
81.50999999999999,25.0,97.0,1.0,865.4899999999998,Debit,Washington,Branch,Student,1
365.48,76.0,216.0,1.0,7147.4,Credit,Seattle,Online,Retired,0
491.1,35.0,125.0,1.0,7833.85,Credit,Houston,Online,Engineer,1
452.8,80.0,151.0,1.0,4840.67,Debit,Los Angeles,Branch,Retired,0
645.04,70.0,78.0,1.0,7361.47,Debit,Memphis,Branch,Retired,1
169.28,45.0,114.0,1.0,5128.44,Debit,Philadelphia,Branch,Doctor,1
88.42000000000002,62.0,91.0,1.0,12381.45,Debit,El Paso,ATM,Doctor,1
155.53,29.0,66.0,1.0,4008.05,Debit,Baltimore,ATM,Engineer,1
991.8200000000002,43.0,300.0,1.0,3493.13,Debit,Milwaukee,Online,Engineer,0
39.24000000000001,77.0,106.0,1.0,6462.41,Debit,Dallas,ATM,Retired,1
152.01,42.0,111.0,3.0,4625.12,Debit,Fort Worth,ATM,Engineer,2
78.76999999999998,48.0,50.0,1.0,6470.57,Credit,Las Vegas,ATM,Engineer,1
26.5,48.0,179.0,1.0,4854.83,Debit,Indianapolis,Online,Engineer,0
83.62,48.0,146.0,1.0,12652.22,Debit,Raleigh,ATM,Doctor,0
142.78,68.0,150.0,1.0,11705.88,Debit,San Diego,Branch,Doctor,0
55.99000000000001,35.0,95.0,1.0,932.6099999999997,Debit,El Paso,ATM,Doctor,1
774.48,61.0,31.0,1.0,11613.58,Debit,Louisville,Branch,Doctor,1
105.37,25.0,160.0,1.0,1068.5500000000002,Debit,Sacramento,ATM,Student,0
118.82999999999998,28.0,295.0,1.0,1616.3000000000002,Debit,Virginia Beach,Online,Student,0
46.22,23.0,217.0,1.0,471.27999999999975,Debit,San Jose,Branch,Student,0
659.71,21.0,148.0,1.0,106.85999999999967,Credit,San Jose,Branch,Student,0
377.97,72.0,160.0,1.0,2457.1,Debit,Miami,Online,Retired,0
114.1,69.0,148.0,1.0,5882.12,Debit,Boston,Branch,Retired,0
11.300000000000011,55.0,41.0,1.0,1938.9899999999998,Credit,Louisville,Online,Retired,1
95.50000000000003,57.0,17.0,1.0,4079.09,Debit,Omaha,Online,Retired,1
130.93,28.0,149.0,1.0,860.1199999999999,Credit,Houston,Branch,Engineer,0
272.97,68.0,174.0,1.0,7811.31,Debit,Boston,Online,Retired,0
73.35,24.0,47.0,1.0,1181.8400000000006,Debit,San Francisco,Branch,Student,1
29.939999999999998,58.0,243.0,1.0,10915.54,Debit,San Francisco,ATM,Doctor,0
307.24,19.0,136.0,2.0,1670.7200000000003,Debit,San Jose,ATM,Student,0
50.52000000000001,20.0,140.0,1.0,1121.1899999999996,Debit,Boston,Online,Student,0
820.46,53.0,243.0,1.0,5621.86,Credit,Fort Worth,Online,Engineer,0
153.07,56.0,116.0,1.0,8873.43,Debit,Detroit,ATM,Engineer,1
52.94,41.0,146.0,1.0,6990.92,Debit,Tucson,Branch,Doctor,0
384.41,60.0,65.0,1.0,7831.56,Debit,Jacksonville,ATM,Engineer,1
235.42,51.0,175.0,1.0,6173.23,Debit,Phoenix,Branch,Retired,0
114.23000000000002,56.0,64.0,1.0,9523.72,Debit,Dallas,ATM,Doctor,1
12.620000000000005,33.0,61.0,1.0,6420.47,Debit,El Paso,Branch,Doctor,1
997.3699999999999,23.0,145.0,1.0,1146.0900000000001,Debit,Fort Worth,ATM,Student,0
373.52,35.0,235.0,1.0,6430.41,Debit,Colorado Springs,ATM,Engineer,0
336.05,28.0,164.0,1.0,1635.0500000000002,Debit,San Antonio,Branch,Student,0
366.93,66.0,33.0,1.0,6697.79,Debit,Houston,Online,Retired,1
112.26999999999998,58.0,102.0,1.0,7369.89,Debit,Seattle,Branch,Doctor,1
494.9599999999999,40.0,132.0,1.0,6903.68,Debit,Sacramento,ATM,Engineer,0
561.58,65.0,23.0,1.0,11748.86,Debit,Sacramento,Online,Doctor,1
440.94,42.0,148.0,1.0,7303.23,Debit,San Antonio,Online,Doctor,0
71.9,29.0,51.0,1.0,10619.35,Debit,Los Angeles,Branch,Doctor,1
256.66,54.0,137.0,1.0,1794.5,Credit,Raleigh,Online,Retired,0
166.55,59.0,99.0,1.0,12970.21,Credit,Houston,Branch,Doctor,1
276.26,56.0,143.0,1.0,120.89000000000033,Debit,Louisville,Branch,Doctor,0
35.45999999999998,67.0,164.0,1.0,5692.31,Debit,Indianapolis,ATM,Doctor,0
38.139999999999986,50.0,165.0,1.0,9879.87,Debit,Portland,Branch,Engineer,0
506.26,64.0,86.0,1.0,6266.65,Credit,Baltimore,ATM,Retired,1
736.32,31.0,28.0,1.0,14268.95,Debit,Indianapolis,Online,Doctor,1
389.43,52.0,151.0,1.0,6449.83,Credit,Austin,ATM,Engineer,0
25.579999999999984,60.0,166.0,1.0,6741.41,Debit,Omaha,ATM,Engineer,0
446.1,25.0,243.0,1.0,1008.4400000000005,Debit,Seattle,ATM,Student,0
147.74,23.0,15.0,1.0,1711.7799999999997,Debit,Raleigh,Branch,Student,1
1228.81,26.0,254.0,1.0,1821.0,Debit,San Francisco,ATM,Student,0
46.22999999999999,77.0,282.0,1.0,5107.75,Debit,Fresno,Online,Retired,0
265.37,33.0,77.0,1.0,5229.95,Debit,Washington,Branch,Engineer,1
342.57,20.0,91.0,1.0,339.15999999999985,Debit,Boston,Online,Student,1
417.26,32.0,45.0,1.0,10442.48,Credit,New York,Online,Doctor,1
33.629999999999995,63.0,76.0,1.0,4324.4,Debit,Columbus,Online,Retired,1
64.57999999999998,55.0,173.0,1.0,6292.29,Debit,El Paso,Branch,Retired,0
23.230000000000018,21.0,122.0,1.0,269.0100000000002,Credit,Miami,Branch,Student,1
160.52,78.0,112.0,1.0,5379.25,Credit,Jacksonville,ATM,Retired,1
278.88,64.0,179.0,2.0,1334.0900000000001,Debit,Kansas City,Branch,Doctor,0
285.49,53.0,109.0,1.0,6366.84,Credit,Charlotte,Branch,Doctor,1
71.87,22.0,258.0,1.0,1839.1,Debit,Nashville,ATM,Student,0
308.8,53.0,41.0,1.0,3966.54,Debit,Baltimore,ATM,Retired,1
135.35,33.0,82.0,1.0,9983.36,Debit,Houston,Branch,Engineer,1
288.43,66.0,72.0,1.0,4577.09,Debit,Phoenix,Branch,Retired,1
147.46000000000004,65.0,205.0,1.0,7458.03,Credit,Albuquerque,Online,Doctor,0
214.15,32.0,217.0,1.0,6397.29,Debit,Detroit,Branch,Engineer,0
71.34,49.0,144.0,3.0,6345.03,Debit,Miami,Online,Engineer,2
170.36,30.0,118.0,1.0,6034.73,Debit,Indianapolis,ATM,Doctor,1
965.6599999999999,53.0,32.0,1.0,765.8099999999995,Debit,Raleigh,ATM,Engineer,1
736.53,55.0,120.0,1.0,9826.26,Debit,Philadelphia,ATM,Engineer,1
213.42,45.0,17.0,1.0,3736.38,Debit,Columbus,ATM,Engineer,1
94.09,27.0,203.0,1.0,646.8500000000004,Debit,Miami,Branch,Student,0
91.23000000000002,72.0,86.0,1.0,6385.12,Debit,Boston,ATM,Retired,1
263.92,57.0,233.0,1.0,4161.71,Credit,San Diego,Branch,Retired,0
77.5,51.0,201.0,1.0,11079.77,Credit,Fort Worth,Online,Doctor,0
3.6499999999999773,69.0,146.0,1.0,10017.11,Debit,Miami,Online,Doctor,0
43.879999999999995,26.0,251.0,1.0,1644.0900000000001,Credit,Seattle,Online,Student,0
591.98,28.0,132.0,1.0,387.64999999999964,Debit,El Paso,ATM,Student,0
224.79,18.0,129.0,1.0,528.3800000000001,Debit,Boston,Online,Student,0
64.30000000000001,55.0,67.0,1.0,7530.3,Debit,Louisville,ATM,Retired,1
111.79000000000005,62.0,49.0,1.0,10887.59,Debit,Jacksonville,Online,Doctor,1
927.1600000000001,59.0,153.0,1.0,7104.61,Debit,San Francisco,ATM,Retired,0
613.7,61.0,37.0,1.0,7307.11,Credit,Fort Worth,Branch,Retired,1
26.069999999999993,20.0,19.0,3.0,349.97999999999956,Debit,Baltimore,Branch,Student,2
170.45,60.0,199.0,1.0,2284.41,Debit,San Francisco,Branch,Engineer,0
344.27,22.0,123.0,1.0,1918.3599999999997,Debit,San Antonio,Branch,Student,1
872.72,22.0,288.0,1.0,503.0100000000002,Debit,Washington,Online,Student,0
292.95,37.0,56.0,1.0,1216.9099999999999,Debit,Memphis,Branch,Engineer,1
28.439999999999998,18.0,243.0,1.0,1071.04,Debit,Fresno,ATM,Student,0
209.02,21.0,74.0,1.0,187.89999999999964,Debit,El Paso,ATM,Student,1
20.05000000000001,72.0,171.0,1.0,7145.67,Debit,Chicago,ATM,Retired,0
175.02,28.0,71.0,1.0,1493.88,Debit,Phoenix,Online,Student,1
89.5,41.0,134.0,1.0,8658.95,Credit,Louisville,Branch,Engineer,0
69.95999999999998,28.0,31.0,1.0,164.1199999999999,Debit,Baltimore,Branch,Student,1
146.51,53.0,68.0,1.0,7089.9,Debit,Albuquerque,ATM,Engineer,1
376.78,21.0,88.0,1.0,841.6499999999996,Credit,Nashville,Online,Student,1
148.53999999999996,71.0,107.0,1.0,5677.05,Credit,Columbus,Branch,Retired,1
388.77,26.0,30.0,1.0,1658.4899999999998,Credit,Jacksonville,Online,Student,1
100.38000000000002,63.0,49.0,1.0,10171.68,Debit,Seattle,Branch,Doctor,1
137.23,64.0,63.0,1.0,13847.99,Debit,Fresno,Branch,Doctor,1
870.3,51.0,229.0,1.0,3688.98,Debit,San Jose,ATM,Retired,0
458.94,52.0,180.0,1.0,5619.95,Debit,Detroit,Branch,Engineer,0
327.35,20.0,175.0,1.0,342.0799999999999,Credit,Memphis,Branch,Student,0
757.15,53.0,38.0,1.0,4702.86,Debit,Raleigh,Online,Engineer,1
5.639999999999986,59.0,47.0,1.0,12703.24,Debit,Boston,Online,Doctor,1
47.22999999999999,73.0,160.0,1.0,6659.81,Credit,Memphis,Online,Retired,0
239.41,42.0,248.0,1.0,7860.65,Credit,Baltimore,Online,Doctor,0
7.480000000000018,55.0,29.0,1.0,1275.1999999999998,Debit,San Antonio,ATM,Engineer,1
170.97,26.0,292.0,1.0,1265.27,Debit,Nashville,Branch,Student,0
262.43,37.0,274.0,5.0,12841.01,Credit,San Diego,Online,Doctor,2
659.15,22.0,204.0,1.0,1241.5900000000001,Debit,Boston,ATM,Student,0
31.53000000000003,25.0,283.0,1.0,874.9300000000003,Debit,Kansas City,Online,Student,0
111.66,48.0,140.0,1.0,5716.72,Credit,Washington,Online,Engineer,0
250.01,62.0,88.0,1.0,1541.48,Debit,Kansas City,ATM,Retired,1
554.15,49.0,108.0,1.0,14817.22,Debit,Raleigh,ATM,Doctor,1
598.66,32.0,222.0,1.0,2587.11,Credit,Charlotte,Branch,Engineer,0
28.379999999999995,55.0,98.0,1.0,173.69999999999982,Debit,Sacramento,Branch,Doctor,1
16.80000000000001,49.0,94.0,1.0,11847.07,Debit,San Diego,ATM,Doctor,1
896.79,33.0,168.0,1.0,11146.74,Debit,Dallas,Online,Doctor,0
159.0,49.0,38.0,1.0,369.78999999999996,Debit,Las Vegas,ATM,Engineer,1
56.31,75.0,195.0,1.0,6396.08,Credit,Houston,Online,Retired,0
203.99,52.0,215.0,1.0,4840.31,Debit,Philadelphia,Online,Retired,0
50.99000000000001,29.0,76.0,1.0,1334.6,Debit,Detroit,Branch,Doctor,1
101.28000000000003,32.0,75.0,1.0,2774.35,Credit,Chicago,Online,Engineer,1
299.92,27.0,122.0,1.0,1368.0,Debit,Denver,ATM,Student,1
77.54000000000002,67.0,73.0,1.0,4536.38,Debit,Phoenix,Online,Retired,1
18.350000000000023,21.0,78.0,1.0,1293.3900000000003,Debit,Nashville,Branch,Student,1
732.53,26.0,116.0,1.0,441.53999999999996,Credit,San Jose,ATM,Student,1
65.11000000000001,34.0,150.0,1.0,8485.14,Debit,Nashville,ATM,Engineer,0
67.07,24.0,56.0,1.0,999.6199999999999,Credit,Los Angeles,ATM,Student,1
137.48,55.0,47.0,1.0,14273.42,Debit,Seattle,Branch,Doctor,1
398.36,22.0,56.0,1.0,1863.6999999999998,Debit,Columbus,ATM,Student,1
469.46,20.0,149.0,1.0,8640.56,Debit,New York,ATM,Student,0
37.579999999999984,57.0,182.0,1.0,259.4399999999996,Debit,Indianapolis,ATM,Doctor,0
160.24,31.0,15.0,1.0,5526.97,Debit,Washington,ATM,Engineer,1
315.39,23.0,93.0,1.0,929.6000000000004,Credit,New York,Branch,Student,1
434.17,21.0,148.0,5.0,5335.44,Debit,Atlanta,ATM,Student,2
165.91,26.0,84.0,1.0,587.1199999999999,Debit,Jacksonville,ATM,Student,1
211.36,47.0,194.0,1.0,4760.34,Debit,San Francisco,Branch,Engineer,0
241.45,26.0,158.0,1.0,1594.04,Debit,Portland,Online,Student,0
23.24000000000001,68.0,129.0,1.0,13777.79,Debit,Indianapolis,Branch,Doctor,0
70.88,74.0,176.0,1.0,1794.65,Credit,Omaha,Branch,Retired,0
1143.67,66.0,111.0,1.0,7677.76,Debit,Atlanta,Online,Retired,1
314.52,80.0,229.0,1.0,7071.32,Debit,Memphis,ATM,Retired,0
181.81,78.0,122.0,1.0,7525.73,Credit,Austin,Online,Retired,1
854.6400000000001,56.0,118.0,1.0,2989.25,Debit,Fort Worth,Branch,Retired,1
261.19,64.0,52.0,1.0,7620.6,Debit,Oklahoma City,ATM,Retired,1
220.68,71.0,217.0,1.0,5549.2,Credit,Raleigh,Online,Retired,0
11.860000000000014,31.0,129.0,1.0,6782.61,Debit,Sacramento,Branch,Engineer,0
122.65,28.0,41.0,1.0,1968.5100000000002,Debit,Columbus,Online,Student,1
395.16,56.0,17.0,1.0,5340.73,Debit,Milwaukee,Online,Retired,1
704.69,51.0,150.0,1.0,3267.84,Debit,Las Vegas,Online,Retired,0
369.89,69.0,69.0,1.0,6941.47,Debit,San Antonio,ATM,Retired,1
10.920000000000016,67.0,268.0,1.0,7567.2,Debit,Jacksonville,ATM,Retired,0
199.14,31.0,36.0,1.0,7001.25,Debit,Seattle,Branch,Engineer,1
109.43,70.0,140.0,1.0,1983.65,Debit,Denver,ATM,Retired,0
304.15,20.0,40.000000000000014,1.0,686.9099999999999,Debit,Atlanta,Branch,Student,1
620.54,28.0,98.0,1.0,213.35999999999967,Credit,Omaha,Branch,Student,1
757.79,22.0,117.0,1.0,1443.02,Debit,Charlotte,Online,Student,1
122.81,52.0,12.0,1.0,8450.84,Debit,San Jose,Branch,Doctor,1
96.25,61.0,171.0,1.0,7996.7,Debit,Houston,Online,Retired,0
1431.33,30.0,49.0,1.0,5567.98,Debit,Charlotte,ATM,Doctor,1
142.55,67.0,97.0,1.0,1262.6800000000003,Debit,Kansas City,Online,Doctor,1
35.94,23.0,141.0,1.0,1697.2799999999997,Credit,Fresno,Branch,Student,0
24.860000000000014,58.0,292.0,1.0,2591.65,Debit,Jacksonville,Branch,Engineer,0
103.07999999999998,60.0,109.0,1.0,12002.16,Debit,San Francisco,Online,Doctor,1
116.26999999999998,57.0,94.0,1.0,8726.92,Debit,Portland,Online,Engineer,1
363.84,73.0,118.0,3.0,5415.64,Debit,Columbus,Online,Retired,2
34.74000000000001,59.0,72.0,1.0,3736.57,Credit,Portland,Online,Retired,1
64.00999999999999,19.0,240.0,1.0,1225.69,Credit,Philadelphia,Branch,Student,0
108.75,50.0,23.0,4.0,14829.85,Debit,Houston,ATM,Doctor,2
50.900000000000006,28.0,150.0,1.0,1277.6999999999998,Credit,Jacksonville,Online,Student,0
206.84,20.0,154.0,1.0,454.65999999999985,Debit,Philadelphia,Branch,Student,0
37.39999999999998,20.0,84.0,1.0,1519.5100000000002,Debit,Raleigh,ATM,Student,1
154.21,46.0,75.0,1.0,8045.77,Debit,Miami,Online,Engineer,1
199.37,24.0,79.0,1.0,1331.3000000000002,Debit,Chicago,Online,Student,1
410.49,25.0,134.0,1.0,1843.5699999999997,Credit,Atlanta,Branch,Student,0
1360.01,67.0,218.0,1.0,6601.5,Credit,Phoenix,Branch,Retired,0
18.230000000000018,56.0,28.0,1.0,8422.2,Debit,Nashville,ATM,Engineer,1
398.7,47.0,276.0,1.0,7987.74,Debit,Albuquerque,ATM,Doctor,0
122.13999999999999,22.0,155.0,1.0,327.6800000000003,Debit,Omaha,Online,Student,0
378.2,40.0,167.0,1.0,7372.81,Debit,Mesa,Branch,Engineer,0
